rec,address,code2,code,count,lat,lng
1,四川省盐亭县玉龙镇胥家桥村民委员会,510723101214,510723101214,1355,31.084184171,105.481248023
1,四川省盐亭县玉龙镇荣华村民委员会,510723101215,510723101215,623,31.084184171,105.481248023
1,四川省盐亭县玉龙镇小垭村民委员会,510723101216,510723101216,830,31.084184171,105.481248023
1,四川省绵阳市游仙区游仙镇游仙观社区居民委员会,510704100003,510704100003,1674,31.512639809,104.781466987
1,四川省盐亭县玉龙镇钟沟村民委员会,510723101218,510723101218,731,31.084184171,105.481248023
1,四川省盐亭县玉龙镇周家村民委员会,510723101219,510723101219,791,31.096833054,105.441038290
1,四川省绵阳市盐亭县玉龙镇兰草村委会八组,510723101220,510723101220,778,31.084184171,105.481248023
1,四川省绵阳市盐亭县玉龙镇盘垭村委会五组,510723101221,510723101221,447,31.084184171,105.481248023
1,四川省盐亭县玉龙镇星火村民委员会,510723101222,510723101222,801,31.117662271,105.520377746
1,四川省盐亭县玉龙镇保和村民委员会,510723101223,510723101223,824,31.084184171,105.481248023
1,四川省盐亭县玉龙镇大岭村民委员会,510723101224,510723101224,359,31.126566056,105.503287031
1,四川省绵阳市盐亭县玉龙镇中峰村委会五组,510723101225,510723101225,441,31.084184171,105.481248023
1,四川省盐亭县玉龙镇来龙村民委员会,510723101226,510723101226,922,31.084184171,105.481248023
1,四川省盐亭县玉龙镇五凤村民委员会,510723101227,510723101227,424,31.084184171,105.481248023
1,四川省绵阳市盐亭县玉龙镇红金村委会,510723101228,510723101228,355,31.084184171,105.481248023
1,四川省绵阳市北川羌族自治县坝底乡金龙村委会一组,510726210213,510726210213,472,31.831870518,104.141115792
1,四川省绵阳市三台县秋林镇秋林社区居委会,510722110001,510722110001,1157,31.151384014,105.262071053
1,四川省北川羌族自治县坝底乡青坪村民委员会,510726210214,510726210214,382,31.854039362,104.162487932
1,四川省江油市义新乡书房村民委员会,510781207204,510781207204,1295,31.742990794,104.898907655
1,四川省绵阳市三台县观桥镇观桥村委会三组,510722118201,510722118201,913,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇利众村委会九组,510722118202,510722118202,1427,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇围杆村委会一组,510722118203,510722118203,1180,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇翻身村委会九组,510722118204,510722118204,1169,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇山花村二组,510722118205,510722118205,663,30.865435982,105.100855337
1,四川省三台县观桥镇碧波村民委员会,510722118206,510722118206,1299,30.862853688,105.081779726
1,四川省三台县观桥镇山树弯村民委员会,510722118207,510722118207,1079,30.862853688,105.081779726
1,四川省三台县观桥镇天河村民委员会,510722118208,510722118208,1174,30.862853688,105.081779726
1,四川省绵阳市游仙区魏城镇桂花社区居民委员会,510704104001,510704104001,3396,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇莲华社区居民委员会,510704104002,510704104002,4333,31.555337714,104.956981020
1,四川省绵阳市三台县观桥镇青莲村委会,510722118211,510722118211,1281,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇天灯村委会八组,510722118212,510722118212,2109,30.862853688,105.081779726
1,四川省三台县观桥镇柏树村民委员会,510722118213,510722118213,1693,30.841035668,105.054349522
1,四川省三台县观桥镇九岭村民委员会,510722118214,510722118214,1792,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇大塘村委会三组,510722118215,510722118215,1079,30.835131902,105.048524104
1,四川省三台县观桥镇金鸭村民委员会,510722118216,510722118216,1201,30.862853688,105.081779726
1,四川省三台县观桥镇窄柏村民委员会,510722118217,510722118217,1470,30.862853688,105.081779726
1,四川省三台县观桥镇红花村民委员会,510722118218,510722118218,672,30.860662340,105.059149145
1,四川省绵阳市三台县观桥镇方园村委会四组,510722118219,510722118219,1341,30.871431038,105.055596361
1,四川省三台县观桥镇勤俭村民委员会,510722118220,510722118220,1193,30.884379303,105.048601860
1,四川省三台县观桥镇飞跃村民委员会,510722118221,510722118221,1625,30.862853688,105.081779726
1,四川省三台县观桥镇平安村民委员会,510722118222,510722118222,1524,30.856306807,105.042448125
1,四川省三台县观桥镇文明村民委员会,510722118223,510722118223,1210,30.853174858,105.060104566
1,四川省绵阳市三台县观桥镇湘江村八组,510722118224,510722118224,1832,30.894584539,105.077129486
1,四川省三台县观桥镇莲花村民委员会,510722118225,510722118225,1611,30.878862595,105.089562104
1,四川省三台县观桥镇桂湖村民委员会,510722118226,510722118226,1561,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇梓楠村委会四组,510722118227,510722118227,1207,30.862853688,105.081779726
1,四川省绵阳市三台县观桥镇高龙村委会,510722118228,510722118228,1394,30.862853688,105.081779726
1,四川省三台县观桥镇拦江村民委员会,510722118229,510722118229,1357,30.862853688,105.081779726
1,四川省三台县观桥镇万福村民委员会,510722118230,510722118230,1583,30.862853688,105.081779726
1,四川省绵阳市游仙区徐家镇白鹤村五组,510704108204,510704108204,1076,31.596600603,105.011277418
1,四川省绵阳市江油市方水乡西林村一社,510781125208,510781125208,1469,31.607836969,104.679439950
1,四川省绵阳市游仙区徐家镇和阳村委会十五组,510704108205,510704108205,1863,31.555769640,105.030119292
1,四川省绵阳市江油市中坝镇东胜社区居委会,510781100002,510781100002,5964,31.788273272,104.749496600
1,四川省三台县鲁班镇新寨村民委员会,510722114222,510722114222,833,30.882393445,104.982549256
1,四川省绵阳市游仙区徐家镇响水村九组,510704108207,510704108207,1767,31.611787753,105.033829795
1,四川省绵阳市梓潼县黎雅镇新河村委会六组,510725103207,510725103207,840,31.752447015,104.991589934
1,四川省绵阳市游仙区徐家镇竹林村委会一组,510704108208,510704108208,783,31.578029740,105.048446618
1,四川省绵阳市江油市三合镇矿机社区全部,510781102804,510781102804,2,31.762825536,104.755016576
1,四川省绵阳市游仙区徐家镇柳塔村民委员会,510704108209,510704108209,1387,31.555769640,105.030119292
1,四川省绵阳市游仙区徐家镇清辉村民委员会,510704108210,510704108210,1169,31.555769640,105.030119292
1,四川省绵阳市三台县鲁班镇大泉村委会四组,510722114227,510722114227,901,30.930467121,105.030111407
1,四川省绵阳市平武县大桥镇寺坪村委会寺坪组,510727107202,510727107202,483,32.381971559,104.347099018
1,四川省绵阳市平武县大桥镇新乾村委会楼方,510727107203,510727107203,878,32.381971559,104.347099018
1,四川省绵阳市平武县大桥镇大城范家坝,510727107204,510727107204,507,32.432807396,104.364915572
1,四川省绵阳市平武县大桥镇大岩村委会大岩头,510727107205,510727107205,344,32.381971559,104.347099018
1,四川省平武县大桥镇关坪村民委员会,510727107206,510727107206,375,32.381971559,104.347099018
1,四川省平武县大桥镇田坝村民委员会,510727107207,510727107207,407,32.381971559,104.347099018
1,四川省平武县大桥镇新营村民委员会,510727107208,510727107208,624,32.334634191,104.340893148
1,四川省三台县高堰乡土墙村民委员会,510722200201,510722200201,1807,31.118872491,105.042581121
1,四川省绵阳市三台县高堰乡龙头村委会九组,510722200202,510722200202,772,31.277973184,105.086137218
1,四川省三台县高堰乡福泉村民委员会,510722200203,510722200203,1172,31.265594414,105.093743915
1,四川省三台县高堰乡麒麟村民委员会,510722200204,510722200204,748,31.272615162,105.119885385
1,四川省绵阳市三台县高堰乡大树村委会,510722200205,510722200205,837,31.265594414,105.093743915
1,四川省三台县高堰乡万丰村民委员会,510722200206,510722200206,645,31.265594414,105.093743915
1,四川省绵阳市三台县高堰乡谷奔村委会,510722200207,510722200207,900,31.265594414,105.093743915
1,四川省绵阳市三台县高堰乡石桩村委会二组,510722200208,510722200208,1149,31.265594414,105.093743915
1,四川省绵阳市三台县高堰乡常乐村委会九组,510722200209,510722200209,1040,31.265594414,105.093743915
1,四川省绵阳市盐亭县云溪镇南街社区居委会05,510723100001,510723100001,3888,31.229713021,105.396045837
1,四川省绵阳市江油市义新乡白庙村九组,510781207200,510781207200,2993,31.741422096,104.896642912
1,四川省江油市义新乡白庙村民委员会,510781207201,510781207201,1696,31.741422096,104.896642912
1,四川省江油市义新乡茅庵村民委员会,510781207202,510781207202,1723,31.742990794,104.898907655
1,四川省绵阳市江油市含增镇,510781207203,510781207203,1004,31.778693675,104.612172490
1,四川省绵阳市江油市含增镇青合村委会四组,510700106510,510700106510,1,31.778693675,104.612172490
1,四川省绵阳市梓潼县文昌镇柏垭村委会,510725100217,510725100217,719,31.642138837,105.182057733
1,四川省绵阳市江油市武都镇,510781207206,510781207206,1070,31.884977934,104.789439705
1,四川省江油市义新乡石音村民委员会,510781207207,510781207207,2244,31.742990794,104.898907655
1,四川省绵阳市江油市义新乡树家湾村委会一组,510781207208,510781207208,1074,31.742990794,104.898907655
1,四川省绵阳市梓潼县文昌镇先锋村委会四组,510725100201,510725100201,1910,31.637623974,105.165491835
1,四川省梓潼县文昌镇连枝村民委员会,510725100202,510725100202,2458,31.661063960,105.172190944
1,四川省梓潼县文昌镇西坝村民委员会,510725100203,510725100203,2187,31.653355553,105.169550792
1,四川省梓潼县文昌镇西河村民委员会,510725100204,510725100204,2511,31.646305995,105.165560271
1,四川省盐亭县云溪镇凤池街社区居民委员会,510723100005,510723100005,8787,31.229713021,105.396045837
1,四川省梓潼县文昌镇文丰村民委员会,510725100206,510725100206,2064,31.633523011,105.178057981
1,四川省梓潼县文昌镇沙河村民委员会,510725100207,510725100207,1561,31.629237989,105.180746940
1,四川省绵阳市梓潼县文昌镇沙河村委会,510725100208,510725100208,1611,31.629237989,105.180746940
1,四川省梓潼县文昌镇城郊村民委员会,510725100209,510725100209,2026,31.641233737,105.177690925
1,四川省梓潼县文昌镇青龙村民委员会,510725100213,510725100213,1489,31.617829121,105.196609780
1,四川省绵阳市梓潼县文昌镇小河村委会三组,510725100214,510725100214,1719,31.642138837,105.182057733
1,四川省绵阳市梓潼县文昌镇民胜村委会三组,510725100215,510725100215,1881,31.642138837,105.182057733
1,四川省梓潼县文昌镇三星村民委员会,510725100216,510725100216,2879,31.642138837,105.182057733
1,四川省盐亭县云溪镇梓江社区居民委员会,510723100007,510723100007,1330,31.105088490,105.449370451
1,四川省梓潼县文昌镇三清村民委员会,510725100218,510725100218,1162,31.642138837,105.182057733
1,四川省绵阳市梓潼县文昌镇云盘村委会,510725100219,510725100219,875,31.642138837,105.182057733
1,四川省梓潼县文昌镇莲花村民委员会,510725100220,510725100220,628,31.597800996,105.222350454
1,四川省梓潼县文昌镇松林村民委员会,510725100221,510725100221,671,31.606631886,105.208913120
1,四川省绵阳市梓潼县文昌镇铜鼓村委会二组,510725100222,510725100222,1347,31.642138837,105.182057733
1,四川省绵阳市经开区农科区(乡镇)活观音社区居委会四组,510777002003,510777002003,684,31.387403840,104.827126365
1,四川省绵阳市盐亭县黑坪镇高观村委会二组,510723108201,510723108201,1075,31.382869533,105.457627581
1,四川省绵阳市安县永河镇中兴社区居委会一组,510724109001,510724109001,989,31.402643597,104.390302892
1,四川省盐亭县黑坪镇星致村民委员会,510723108202,510723108202,974,31.382869533,105.457627581
1,四川省盐亭县黑坪镇铁门村民委员会,510723108203,510723108203,891,31.382869533,105.457627581
1,四川省绵阳市三台县新鲁镇观塔村观塔村七组,510722061015,510722061015,1,31.247456912,104.835938403
1,四川省江油市中坝镇昌明社区居民委员会,510781100006,510781100006,4593,31.778774051,104.745452698
1,四川省绵阳市盐亭县黑坪镇桥梁村委会六组,510723108205,510723108205,465,31.382869533,105.457627581
1,四川省绵阳市平武县水晶镇居委会荣华街,510727009001,510727009001,1,32.497569709,104.240364075
1,四川省绵阳市平武县水晶镇浪柴村浪柴湾,510727009003,510727009003,1,32.505444168,104.233773989
1,四川省绵阳市三台县东塔镇东塔场社区居委会,510722102001,510722102001,527,31.100952289,105.120155009
1,四川省绵阳市三台县东塔镇高山场镇居委会,510722102002,510722102002,24,31.100952289,105.120155009
1,四川省江油市中坝镇涪利社区居民委员会,510781100007,510781100007,7758,31.785264902,104.753987078
1,四川省绵阳市三台县秋林镇官井沟村委会七组,510722110201,510722110201,1320,31.151384014,105.262071053
1,四川省绵阳市三台县秋林镇秋峰村委会,510722110202,510722110202,1048,31.151384014,105.262071053
1,四川省三台县秋林镇石城村民委员会,510722110203,510722110203,494,31.164551673,105.253106568
1,四川省三台县秋林镇文昌村民委员会,510722110204,510722110204,1118,31.151384014,105.262071053
1,四川省三台县秋林镇盘石村民委员会,510722110205,510722110205,1062,31.160811248,105.279822697
1,四川省三台县秋林镇山枝村民委员会,510722110206,510722110206,673,31.151384014,105.262071053
1,四川省绵阳市三台县秋林镇龙江桥村委会八组,510722110207,510722110207,1341,31.151384014,105.262071053
1,四川省三台县秋林镇七里村民委员会,510722110208,510722110208,848,31.151384014,105.262071053
1,四川省三台县秋林镇桐麻沟村民委员会,510722110209,510722110209,449,31.151384014,105.262071053
1,四川省三台县秋林镇任和村民委员会,510722110210,510722110210,439,31.151384014,105.262071053
1,四川省绵阳市三台县秋林镇红星村委会十三组,510722110211,510722110211,1732,31.126558501,105.256395517
1,四川省三台县秋林镇星光村民委员会,510722110212,510722110212,1060,31.120160095,105.247975758
1,四川省三台县秋林镇金乐村民委员会,510722110213,510722110213,1015,31.151384014,105.262071053
1,四川省三台县秋林镇光辉村民委员会,510722110214,510722110214,995,31.151384014,105.262071053
1,四川省三台县秋林镇白鹤庙村民委员会,510722110215,510722110215,931,31.151384014,105.262071053
1,四川省三台县秋林镇四方庙村民委员会,510722110216,510722110216,1030,31.151384014,105.262071053
1,四川省绵阳市游仙区魏城镇红岩村民委员会,510704104201,510704104201,1229,31.553787003,104.950081882
1,四川省绵阳市游仙区魏城镇绣山村八组,510704104202,510704104202,1515,31.540592261,104.949095257
1,四川省绵阳市游仙区魏城镇绣山村民委员会,510704104203,510704104203,1355,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇青杠村委会二组,510704104204,510704104204,1839,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇牌坊村三组,510704104205,510704104205,1431,31.547013768,104.971518433
1,四川省绵阳市游仙区魏城镇牌坊村民委员会,510704104206,510704104206,1743,31.547013768,104.971518433
1,四川省绵阳市游仙区魏城镇荣发村民委员会,510704104207,510704104207,1220,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇油坊村民委员会,510704104208,510704104208,933,31.521838976,104.994250021
1,四川省绵阳市游仙区魏城镇七里村六组0,510704104209,510704104209,1397,31.553833120,104.999859224
1,四川省绵阳市游仙区魏城镇玉珠村八组,510704104210,510704104210,1386,31.558888952,104.991296352
1,四川省绵阳市游仙区魏城镇先锋村委会,510704104211,510704104211,1945,31.562357790,104.968335908
1,四川省绵阳市游仙区魏城镇花庙村三组,510704104212,510704104212,675,31.558805278,104.930579719
1,四川省绵阳市游仙区魏城镇关帝村二组3,510704104213,510704104213,1846,31.570598689,104.923528564
1,四川省绵阳市游仙区魏城镇花庙村民委员会,510704104214,510704104214,1505,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇箭杆岭村委会一组,510704104215,510704104215,1851,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇郑家沟村民委员会,510704104216,510704104216,1250,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇陆山村四组,510704104217,510704104217,419,31.614618559,104.919857156
1,四川省绵阳市游仙区魏城镇青林村民委员会,510704104218,510704104218,1463,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇黄莲村委会三组,510704104219,510704104219,1651,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇莲花村民委员会,510704104220,510704104220,1751,31.558869670,104.952812963
1,四川省绵阳市游仙区魏城镇黄莲村民委员会,510704104221,510704104221,1100,31.555337714,104.956981020
1,四川省绵阳市游仙区魏城镇群益村民委员会,510704104222,510704104222,873,31.594351529,104.951600653
1,四川省绵阳市游仙区魏城镇金华村三组,510704104223,510704104223,1398,31.573910542,104.975801237
1,四川省绵阳市游仙区魏城镇莲池寺村一组,510704104224,510704104224,569,31.555337714,104.956981020
1,四川省江油市二郎庙镇芭蕉湾村民委员会,510781117219,510781117219,1,32.048458970,105.108664874
1,四川省江油市中坝镇画屏社区居民委员会,510781100009,510781100009,2136,31.779891013,104.743715820
1,四川省绵阳市江油市矿山机器公司矿机二,510781701801,510781701801,3,31.743191585,104.748449984
1,四川省盐亭县毛公乡场镇,510723208001,510723208001,269,31.263676602,105.288426745
1,四川省绵阳市梓潼县仙鹅乡仙鹅村五组,510725212201,510725212201,1105,31.768435573,105.062795646
1,四川省盐亭县永泰乡文同村民委员会,510723216201,510723216201,1125,31.245078765,105.567400232
1,四川省绵阳市盐亭县永泰乡七一村委会,510723216202,510723216202,841,31.245078765,105.567400232
1,四川省绵阳市盐亭县永泰乡景阳村委会一组,510723216203,510723216203,1200,31.245078765,105.567400232
1,四川省盐亭县永泰乡凤堂村民委员会,510723216204,510723216204,996,31.245078765,105.567400232
1,四川省盐亭县永泰乡太元观村民委员会,510723216205,510723216205,1342,31.253406599,105.573088500
1,四川省绵阳市盐亭县永泰乡陈家井村委会十一组,510723216206,510723216206,1309,31.245078765,105.567400232
1,四川省盐亭县永泰乡五柳村民委员会,510723216207,510723216207,937,31.245078765,105.567400232
1,四川省梓潼县仙鹅乡高庙村民委员会,510725212203,510725212203,606,31.779053668,105.044017599
1,四川省梓潼县仙鹅乡普丰村民委员会,510725212204,510725212204,773,31.768345879,105.062705590
1,四川省绵阳市梓潼县仙鹅乡三坪村委会二组,510725212205,510725212205,639,31.768345879,105.062705590
1,四川省绵阳市仙海区仙海区（乡镇）燕子村委会四组,510778001201,510778001201,719,31.504701258,104.705518975
1,四川省绵阳市梓潼县仙鹅乡胜天村委会四组,510725212206,510725212206,1051,31.768345879,105.062705590
1,四川省梓潼县仙鹅乡望团村民委员会,510725212207,510725212207,1108,31.768345879,105.062705590
1,四川省绵阳市梓潼县仙鹅乡裕华村四组,510725212208,510725212208,1127,31.793022374,105.088805575
1,四川省江油市中坝镇滨江社区居民委员会,510781100011,510781100011,3981,31.779902636,104.755949803
1,四川省绵阳市经开区塘汛镇洪恩村村委会二组,510777100201,510777100201,2435,31.399953078,104.809947852
1,四川省绵阳市梓潼县仙鹅乡五四村委会二组,510725212209,510725212209,739,31.768345879,105.062705590
1,四川省梓潼县仙鹅乡民兴村民委员会,510725212210,510725212210,766,31.653620997,105.193834184
1,四川省北川羌族自治县都坝乡都坝社区居民委员会,510726213001,510726213001,104,32.019190029,104.513138316
1,四川省平武县锁江羌族乡五星村民委员会,510727206210,510727206210,587,32.169189284,104.479747858
1,四川省安昌镇竹林社区居委会三小组,510724101001,510724101001,1,30.763634454,105.427080361
1,四川省安县永河镇皇塔村民委员会,510724109201,510724109201,1751,31.402643597,104.390302892
1,四川省绵阳市安县永河镇金花村村委会,510724109202,510724109202,1608,31.407153081,104.374374280
1,四川省绵阳市安县永河镇梓潼村村委会四组,510724109203,510724109203,2021,31.395437325,104.377107866
1,四川省安县永河镇和平村民委员会,510724109204,510724109204,1012,31.390715383,104.386468308
1,四川省安县永河镇安罗村民委员会,510724109205,510724109205,2329,31.402643597,104.390302892
1,四川省绵阳市安县永河镇永兴村村委会二组,510724109206,510724109206,1028,31.402941680,104.404250753
1,四川省安县永河镇插山村民委员会,510724109207,510724109207,649,31.402643597,104.390302892
1,四川省安县永河镇同心村民委员会,510724109208,510724109208,801,31.421288938,104.401909834
1,四川省安县永河镇金星村民委员会,510724109209,510724109209,804,31.427756150,104.382086927
1,四川省安县永河镇五泉村民委员会,510724109210,510724109210,970,31.402643597,104.390302892
1,四川省安县永河镇海泉村民委员会,510724109211,510724109211,814,31.402643597,104.390302892
1,四川省绵阳市安县永河镇观庄村村委会五组,510724109212,510724109212,1106,31.435705312,104.361273033
1,四川省三台县永明镇双鹿村民委员会,510722140217,510722140217,1276,31.370137542,104.884700649
1,四川省绵阳市盐亭县高灯镇高灯场镇高灯初中,510723109800,510723109800,493,31.066112276,105.582297312
1,四川省绵阳市盐亭县高灯镇三河场镇三河办事处,510723109801,510723109801,53,31.065229626,105.582892137
1,四川省绵阳市盐亭县高灯镇高凤场镇,510723109802,510723109802,50,31.065229626,105.582892137
1,四川省绵阳市江油市中坝镇涪利社区居委会水榭园A-4-2-2,510781100013,510781100013,2226,31.775916103,104.748972645
1,四川省三台县凯河镇翻水埝村民委员会,510722125201,510722125201,1417,31.018155368,104.869080700
1,四川省绵阳市平武县龙安镇义佛山村三组,510727001014,510727001014,1,32.415011576,104.535491964
1,四川省北川羌族自治县白什乡白水村民委员会,510726211203,510726211203,326,31.929386192,104.035821716
1,四川省绵阳市三台县东塔镇东涪村委会,510722102201,510722102201,107,31.118872491,105.042581121
1,四川省三台县东塔镇东塔村民委员会,510722102202,510722102202,1360,31.100952289,105.120155009
1,四川省三台县东塔镇东泉村民委员会,510722102203,510722102203,2441,31.102943400,105.118599121
1,四川省三台县东塔镇东林村民委员会,510722102204,510722102204,1355,31.118120798,105.126035776
1,四川省三台县东塔镇东江村民委员会,510722102205,510722102205,1943,31.131868606,105.121482886
1,四川省绵阳市三台县东塔镇东亭村委会东亭村八组,510722102206,510722102206,1216,31.094981353,105.132599994
1,四川省绵阳市三台县东塔镇东河村委会,510722102207,510722102207,1319,31.096320619,105.147146006
1,四川省三台县东塔镇徐桥村民委员会,510722102208,510722102208,772,31.100952289,105.120155009
1,四川省绵阳市三台县东塔镇白蝉村委会白蝉村七组,510722102209,510722102209,1449,31.111205275,105.157131558
1,四川省绵阳市三台县东塔镇龙柏村委会,510722102210,510722102210,1724,31.100952289,105.120155009
1,四川省三台县东塔镇永陈村民委员会,510722102211,510722102211,1657,31.100952289,105.120155009
1,四川省三台县东塔镇川新村民委员会,510722102212,510722102212,1269,31.139324255,105.149513386
1,四川省绵阳市三台县东塔镇三湾村委会三湾村二组,510722102213,510722102213,806,31.135960249,105.166184612
1,四川省三台县东塔镇红英村民委员会,510722102214,510722102214,1197,31.100952289,105.120155009
1,四川省江油市太平镇永丰社区居民委员会,510781101001,510781101001,4849,31.779348244,104.737933871
1,四川省江油市太平镇文风社区居民委员会,510781101002,510781101002,4033,31.788112134,104.741413647
1,四川省绵阳市平武县响岩镇南泽村一组,510727103210,510727103210,637,32.075700057,104.774862128
1,四川省绵阳市江油市太平镇红庙村委会新城社区,510781101004,510781101004,514,31.757434872,104.731871845
1,四川省绵阳市江油市太平镇德胜村委会东林社区,510781101005,510781101005,229,31.766626926,104.728645132
1,四川省绵阳市江油市太平镇会昌社区居委会,510781101006,510781101006,80,31.750312239,104.724323384
1,四川省绵阳市江油市太平镇新华社区居委会,510781101007,510781101007,123,31.766626926,104.728645132
1,四川省绵阳市三台县乐安镇黄林办事处前进村七组,510722126800,510722126800,1122,31.092239441,105.018119579
1,四川省平武县响岩镇三桥村民委员会,510727103211,510727103211,1079,32.099119411,104.779141240
1,四川省江油市新安镇石桥村一组,510781109202,510781109202,1084,31.827016166,104.913391559
1,四川省江油市新安镇石桥村民委员会,510781109203,510781109203,1582,31.827016166,104.913391559
1,四川省江油市新安镇南山村民委员会,510781109204,510781109204,1781,31.834343286,104.903499113
1,四川省江油市新安镇天尊村民委员会,510781109205,510781109205,1679,31.797488232,104.892080293
1,四川省绵阳市江油市新安镇许家桥村委会八组,510781109206,510781109206,1556,31.797488232,104.892080293
1,四川省平武县响岩镇同心村民委员会,510727103212,510727103212,439,32.099119411,104.779141240
1,四川省绵阳市江油市新安镇金瓜岭村委会三组,510781109208,510781109208,1841,31.797488232,104.892080293
1,四川省绵阳市三台县刘营镇正街居委会一组,510722135001,510722135001,3124,30.855363113,104.723668070
1,四川省三台县刘营镇潼绵街社区居民委员会,510722135002,510722135002,841,31.221382009,104.989444788
1,四川省平武县响岩镇双凤村民委员会,510727103213,510727103213,653,32.043355640,104.800406865
1,四川省绵阳市江油市二郎庙镇明镜塔坝村十二组,510781117200,510781117200,3279,32.047097170,105.082376338
1,四川省绵阳市梓潼县二洞乡二洞村委会一组,510725215201,510725215201,640,31.584404899,105.325009737
1,四川省梓潼县二洞乡工农村民委员会,510725215202,510725215202,409,31.579991554,105.340622435
1,四川省绵阳市梓潼县二洞乡双河村委会二组,510725215203,510725215203,472,31.580717205,105.320404499
1,四川省梓潼县二洞乡大桥村民委员会,510725215204,510725215204,468,31.594814967,105.321815330
1,四川省绵阳市游仙区玉河镇玉河镇社区居民委员会,510704111001,510704111001,672,31.418584934,105.101379037
1,四川省梓潼县二洞乡和平村民委员会,510725215206,510725215206,984,31.625072931,105.351364325
1,四川省绵阳市涪城区石塘镇御营居委会七组,510703105001,510703105001,9986,31.453611977,104.753117849
1,四川省绵阳市涪城区石塘镇东岳社区居民委员会,510703105002,510703105002,4718,31.438704402,104.731387964
1,四川省绵阳市涪城区石塘镇红星社区居民委员会,510703105003,510703105003,7748,31.438704402,104.731387964
1,四川省江油市河口镇燕子村四组,510781114200,510781114200,1743,31.918094269,105.134615017
1,四川省江油市双河镇老街234号,510781123202,510781123202,1590,31.870157191,104.891304006
1,四川省江油市二郎庙镇明镜村民委员会,510781117201,510781117201,2492,32.048458970,105.108664874
1,四川省绵阳市盐亭县云溪镇,510723200001,510723200001,487,31.229713021,105.396045837
1,四川省江油市双河镇分水岭村六组,510781111200,510781111200,2554,31.865014520,104.887485878
1,四川省盐亭县毛公乡白石村民委员会,510723208201,510723208201,398,31.252612664,105.298938445
1,四川省绵阳市盐亭县毛公乡铁垭村委会3,510723208202,510723208202,1246,31.263676602,105.288426745
1,四川省盐亭县毛公乡觉林村民委员会,510723208203,510723208203,522,31.263676602,105.288426745
1,四川省绵阳市盐亭县毛公乡白林村委会1,510723208204,510723208204,471,31.263676602,105.288426745
1,四川省绵阳市盐亭县毛公乡石船村委会8,510723208205,510723208205,970,31.263676602,105.288426745
1,四川省绵阳市盐亭县毛公乡桐坡村委会1,510723208206,510723208206,554,31.263676602,105.288426745
1,四川省绵阳市盐亭县毛公乡鹅岭村委会6,510723208207,510723208207,641,31.263676602,105.288426745
1,四川省盐亭县毛公乡蒙井村民委员会,510723208208,510723208208,383,31.263676602,105.288426745
1,四川省盐亭县毛公乡马鞍村民委员会,510723208209,510723208209,405,31.265680259,105.284618693
1,四川省盐亭县毛公乡高渠村民委员会,510723208210,510723208210,528,31.268653333,105.299714836
1,四川省绵阳市盐亭县毛公乡知院村委会4,510723208211,510723208211,685,31.263676602,105.288426745
1,四川省盐亭县毛公乡群乐村民委员会,510723208212,510723208212,865,31.279270905,105.321394443
1,四川省绵阳市盐亭县毛公乡东光村委会2,510723208213,510723208213,430,31.299540560,105.339884426
1,四川省盐亭县毛公乡永和村民委员会,510723208214,510723208214,356,31.280882083,105.337461723
1,四川省绵阳市盐亭县毛公乡解放村委会13,510723208215,510723208215,972,31.258748248,105.335681169
1,四川省绵阳市盐亭县毛公乡石宝村委会3,510723208216,510723208216,848,31.263676602,105.288426745
1,四川省江油市二郎庙镇塔坝村民委员会,510781117202,510781117202,1956,32.041880280,105.079221936
1,四川省绵阳市北川县永昌镇回龙社区居委会杨家街,510726100001,510726100001,8520,30.737029875,104.147642687
1,四川省绵阳市北川羌族自治县永昌镇禹龙社区居委会佳星广场,510726100002,510726100002,4798,31.962527313,104.258341357
1,四川省北川羌族自治县曲山镇茅坝社区居民委员会,510726100003,510726100003,8449,31.811923925,104.458843781
1,四川省北川羌族自治县曲山镇回龙社区居民委员会,510726100004,510726100004,6686,31.811923925,104.458843781
1,四川省绵阳市北川羌族自治县永昌镇诺西社区居委会,510726100005,510726100005,5,31.962527313,104.258341357
1,四川省绵阳市北川羌族自治县永昌镇纳润社区居委会,510726100006,510726100006,4,31.962527313,104.258341357
1,四川省绵阳市梓潼县石台乡场镇一组,510725211800,510725211800,231,31.732049063,105.109203999
1,四川省绵阳市三台县上新乡上新乡场镇社区居委会场镇,510722217001,510722217001,228,30.985024270,104.916536195
